user_id,event_date,event_timestamp,event_name,firebase_screen,firebase_screen_class,ga_session_id,ga_session_number,content_type,content,engagement_time_msec,Column1,Column2,Column3,Column4,Home_Button_Visibility,Category_Button_Visibility,Map_Button_Visibility,ITEM_RELEASE,ITEM_RATING,ITEM_VOTE_COUNT,ITEM_ORIGINAL_LANGUAGE,ITEM_GENRE,ITEM_POSITION_LIST,COLUMN,item_name,items
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370126951015,screen_view,L3,MainActivity_V1,1612365179,1,,,26160,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370157751024,select_content,L3,MainActivity_V1,1612365179,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370159637037,user_engagement,L3,MainActivity_V1,1612365179,1,,,1761,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370319553046,screen_view,L5,MainActivity_V1,1612365179,1,,,1260,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370675530014,select_content,L4,MainActivity_V1,1612365179,1,NavBar_Button,L5_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370685698017,screen_view,L5,MainActivity_V1,1612365179,1,,,110,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370973327022,screen_view,,HomeDefinition,1612365179,1,,,,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370980612004,select_content,L1,MainActivity_V1,1612365179,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371285298012,user_engagement,L3,MainActivity_V1,1612365179,1,,,5421,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371816572008,user_engagement,L1,MainActivity_V1,1612365179,1,,,3284,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371874709003,select_content,L1,MainActivity_V1,1612365179,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612372037374000,screen_view,,MainActivity_V1,1612365179,1,,,9,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612372148681004,select_content,L1,MainActivity_V1,1612365179,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373254920002,screen_view,L1,MainActivity_V1,1612372205,1,,,3680,False,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373418167022,screen_view,L2,MainActivity_V1,1612372205,1,,,3,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373568270003,select_content,L1,MainActivity_V1,1612372205,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612378607913000,screen_view,L5,MainActivity_V1,1612372205,1,,,,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612372307121002,screen_view,L1,MainActivity_V1,1612372205,1,,,,False,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612372485941007,screen_view,L3,MainActivity_V1,1612372205,1,,,8,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373413363013,screen_view,L4,MainActivity_V1,1612372205,1,,,1501,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373574982005,select_content,L3,MainActivity_V1,1612372205,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373574984006,select_content,L3,MainActivity_V1,1612372205,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373581840013,screen_view,L2,MainActivity_V1,1612372205,1,,,12,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373722031017,screen_view,L3,MainActivity_V1,1612372205,1,,,12,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373765996028,screen_view,L3,MainActivity_V1,1612372205,1,,,1791,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612373880400016,user_engagement,L3,MainActivity_V1,1612372205,1,,,3296,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612374049566000,screen_view,,MainActivity_V1,1612372205,1,,,7,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612374055718006,screen_view,L2,MainActivity_V1,1612372205,1,,,3,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612374059276019,user_engagement,L4,MainActivity_V1,1612372205,1,,,916,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612374081809002,screen_view,L1,MainActivity_V1,1612372205,1,,,3042,False,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612374084819003,select_content,L1,MainActivity_V1,1612372205,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612374084876005,screen_view,L2,MainActivity_V1,1612372205,1,,,5,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612374084995008,user_engagement,L1,MainActivity_V1,1612372205,1,,,3073,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612365180878002,screen_view,HomeFragment,MainActivity_V1,1612365179,1,,,,False,False,False,False,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612365760346001,screen_view,HomeFragment,MainActivity_V1,1612365179,1,,,20,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612366351971001,screen_view,HomeFragment,MainActivity_V1,1612365179,1,,,15,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612367981083005,screen_view,L3,MainActivity_V1,1612365179,1,,,,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370039392007,screen_view,,HomeDefinition,1612365179,1,,,,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370121214005,select_content,L5,MainActivity_V1,1612365179,1,NavBar_Button,L4_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370159557028,screen_view,L3,MainActivity_V1,1612365179,1,,,118,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370528114073,screen_view,L3,MainActivity_V1,1612365179,1,,,8,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370675561015,screen_view,L5,MainActivity_V1,1612365179,1,,,10139,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612370983160011,select_content,L3,MainActivity_V1,1612365179,1,NavBar_Button,L4_Button,,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371244851001,screen_view,,HomeDefinition,1612365179,1,,,,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371259186001,screen_view,L1,MainActivity_V1,1612365179,1,,,3,,,,,True,True,True,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371432368031,screen_view,L5,MainActivity_V1,1612365179,1,,,12,,,,,,,,,,,,,,,,
ZFsZz9ux9Ch04ONvDfe3dHNQNj22,2021-02-03,1612371751647011,select_content,L3,MainActivity_V1,1612365179,1,NavBar_Button,L3_Button,,,,,,True,True,True,,,,,,,,,
